Customer ID,Customer Name,Ship Mode,Category,Sub-Category,Product Name,Sales,Order Date
AI-10855,Arianne Irving,Standard Class,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9,17-12-2018
GB-14575,Giulietta Baptist,Standard Class,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,17-12-2018
CA-12310,Christine Abelman,Standard Class,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,17-12-2018
CA-12310,Christine Abelman,Standard Class,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,17-12-2018
DP-13105,Dave Poirier,Standard Class,Office Supplies,Storage,Adjustable Personal File Tote,32.56,17-12-2018
VF-21715,Vicky Freymann,Standard Class,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,17-12-2018
AT-10735,Annie Thurman,Standard Class,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72,17-12-2018
AT-10735,Annie Thurman,Standard Class,Office Supplies,Binders,GBC Wire Binding Combs,24.816,17-12-2018
AT-10735,Annie Thurman,Standard Class,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,17-12-2018
EP-13915,Emily Phan,First Class,Office Supplies,Art,Newell 327,6.63,18-12-2018
EP-13915,Emily Phan,First Class,Office Supplies,Paper,Xerox 1996,12.96,18-12-2018
EP-13915,Emily Phan,First Class,Office Supplies,Paper,Xerox 213,32.4,18-12-2018
AG-10330,Alex Grayson,First Class,Office Supplies,Art,Newell 310,12.672,18-12-2018
AH-10030,Aaron Hawkins,Standard Class,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,18-12-2018
RA-19915,Russell Applegate,Second Class,Office Supplies,Binders,Binding Machine Supplies,46.672,18-12-2018
RA-19915,Russell Applegate,Second Class,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833,18-12-2018
RA-19915,Russell Applegate,Second Class,Technology,Accessories,Logitech Illuminated - Keyboard,119.98,18-12-2018
DB-13660,Duane Benoit,Standard Class,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,18-12-2018
BP-11290,Beth Paige,Standard Class,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,18-12-2018
BP-11290,Beth Paige,Standard Class,Office Supplies,Fasteners,Ideal Clamps,4.824,18-12-2018
BP-11290,Beth Paige,Standard Class,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,18-12-2018
BP-11290,Beth Paige,Standard Class,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,18-12-2018
DJ-13630,Doug Jacobs,Standard Class,Office Supplies,Art,Staples in misc. colors,38.82,18-12-2018
DJ-13630,Doug Jacobs,Standard Class,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938,18-12-2018
DJ-13630,Doug Jacobs,Standard Class,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56,18-12-2018
DJ-13630,Doug Jacobs,Standard Class,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2,18-12-2018
TT-21460,Tonja Turnell,Standard Class,Office Supplies,Art,Newell 335,5.76,18-12-2018
HE-14800,Harold Engle,Standard Class,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,18-12-2018
HE-14800,Harold Engle,Standard Class,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,18-12-2018
AC-10450,Amy Cox,First Class,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62,19-12-2018
TS-21505,Tony Sayre,Standard Class,Furniture,Furnishings,OIC Stacking Trays,13.36,19-12-2018
TS-21505,Tony Sayre,Standard Class,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,19-12-2018
TS-21505,Tony Sayre,Standard Class,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,19-12-2018
MM-17920,Michael Moore,Second Class,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672,19-12-2018
DK-13225,Dean Katz,Standard Class,Office Supplies,Paper,Xerox 227,6.48,20-12-2018
DK-13225,Dean Katz,Standard Class,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,20-12-2018
DK-13150,David Kendrick,Standard Class,Office Supplies,Paper,Xerox 1908,279.9,20-12-2018
DK-13150,David Kendrick,Standard Class,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352,20-12-2018
DK-13150,David Kendrick,Standard Class,Office Supplies,Paper,Xerox 188,34.02,20-12-2018
RB-19465,Rick Bensley,Same Day,Furniture,Furnishings,Staple-based wall hangings,15.92,21-12-2018
BD-11635,Brian Derr,First Class,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71,21-12-2018
BN-11515,Bradley Nguyen,Standard Class,Office Supplies,Art,Newell 327,6.63,21-12-2018
BN-11515,Bradley Nguyen,Standard Class,Office Supplies,Art,Newell 317,5.88,21-12-2018
YS-21880,Yana Sorensen,Standard Class,Office Supplies,Storage,Letter Size Cart,1000.02,21-12-2018
PK-19075,Pete Kriz,Second Class,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88,21-12-2018
SE-20110,Sanjit Engle,Standard Class,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36,21-12-2018
LP-17095,Liz Preis,Standard Class,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,21-12-2018
DB-13210,Dean Braden,Standard Class,Technology,Phones,Jabra SPEAK 410,281.97,21-12-2018
DB-13210,Dean Braden,Standard Class,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,21-12-2018
DB-13210,Dean Braden,Standard Class,Office Supplies,Paper,Xerox 1913,166.44,21-12-2018
JP-15520,Jeremy Pistek,Second Class,Office Supplies,Envelopes,Staple envelope,7.824,22-12-2018
SK-19990,Sally Knutson,First Class,Office Supplies,Binders,Angle-D Ring Binders,1.641,22-12-2018
SK-19990,Sally Knutson,First Class,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,22-12-2018
CM-12115,Chad McGuire,First Class,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,22-12-2018
TP-21130,Theone Pippenger,First Class,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,22-12-2018
TP-21130,Theone Pippenger,First Class,Furniture,Chairs,Hon GuestStacker Chair,1586.69,22-12-2018
TP-21130,Theone Pippenger,First Class,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,22-12-2018
TP-21130,Theone Pippenger,First Class,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,22-12-2018
AG-10330,Alex Grayson,Second Class,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,22-12-2018
JM-15655,Jim Mitchum,Standard Class,Office Supplies,Art,Design Ebony Sketching Pencil,4.17,22-12-2018
JM-15655,Jim Mitchum,Standard Class,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,22-12-2018
JM-15655,Jim Mitchum,Standard Class,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,22-12-2018
JM-15655,Jim Mitchum,Standard Class,Office Supplies,Labels,Avery 517,18.45,22-12-2018
AG-10330,Alex Grayson,Standard Class,Office Supplies,Paper,Xerox 1931,25.92,22-12-2018
AG-10330,Alex Grayson,Standard Class,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,22-12-2018
AG-10330,Alex Grayson,Standard Class,Office Supplies,Paper,Xerox 1887,75.88,22-12-2018
SR-20425,Sharelle Roach,Standard Class,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,22-12-2018
CM-12190,Charlotte Melton,Standard Class,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,22-12-2018
CM-12190,Charlotte Melton,Standard Class,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,22-12-2018
SG-20080,Sandra Glassco,Standard Class,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,22-12-2018
JG-15310,Jason Gross,Second Class,Office Supplies,Supplies,Premier Electric Letter Opener,695.16,22-12-2018
JG-15310,Jason Gross,Second Class,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98,22-12-2018
JL-15130,Jack Lebron,Standard Class,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,22-12-2018
JL-15130,Jack Lebron,Standard Class,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,22-12-2018
JL-15130,Jack Lebron,Standard Class,Office Supplies,Storage,Crate-A-Files,26.16,22-12-2018
JL-15130,Jack Lebron,Standard Class,Office Supplies,Art,Newell 325,23.128,22-12-2018
JL-15130,Jack Lebron,Standard Class,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,22-12-2018
GZ-14470,Gary Zandusky,Same Day,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,23-12-2018
MM-17920,Michael Moore,Second Class,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,28.672,23-12-2018
MM-17920,Michael Moore,Second Class,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,29.312,23-12-2018
JB-15400,Jennifer Braxton,Second Class,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,13.84,23-12-2018
JB-15400,Jennifer Braxton,Second Class,Office Supplies,Paper,Xerox 1940,175.872,23-12-2018
FM-14215,Filia McAdams,Standard Class,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,23-12-2018
DK-12985,Darren Koutras,Standard Class,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,23-12-2018
DK-12985,Darren Koutras,Standard Class,Office Supplies,Art,Pencil and Crayon Sharpener,12.264,23-12-2018
DK-12985,Darren Koutras,Standard Class,Office Supplies,Storage,Safco Industrial Wire Shelving System,218.352,23-12-2018
MF-18250,Monica Federle,Second Class,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",62.04,23-12-2018
MF-18250,Monica Federle,Second Class,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,23-12-2018
MF-18250,Monica Federle,Second Class,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",367.96,23-12-2018
MF-18250,Monica Federle,Second Class,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",44.96,23-12-2018
MF-18250,Monica Federle,Second Class,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,23-12-2018
JB-16045,Julia Barnett,Standard Class,Furniture,Furnishings,DAX Wood Document Frame,27.46,23-12-2018
RM-19675,Robert Marley,First Class,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.952,24-12-2018
RM-19675,Robert Marley,First Class,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,24-12-2018
NS-18505,Neola Schneider,First Class,Office Supplies,Storage,Economy Rollaway Files,264.32,24-12-2018
HG-15025,Hunter Glantz,Standard Class,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,24-12-2018
HG-15025,Hunter Glantz,Standard Class,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,24-12-2018
CS-12355,Christine Sundaresam,Standard Class,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97,24-12-2018
CS-12355,Christine Sundaresam,Standard Class,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,24-12-2018
NC-18535,Nick Crebassa,Standard Class,Office Supplies,Paper,Xerox 214,19.44,24-12-2018
NC-18535,Nick Crebassa,Standard Class,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,24-12-2018
RF-19840,Roy Französisch,Standard Class,Office Supplies,Appliances,Staple holder,35.91,24-12-2018
AR-10540,Andy Reiter,Standard Class,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",17.88,24-12-2018
AC-10615,Ann Chong,Standard Class,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",37.93,24-12-2018
DP-13105,Dave Poirier,Standard Class,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,24-12-2018
AH-10210,Alan Hwang,Standard Class,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1003.62,24-12-2018
JL-15175,James Lanier,Standard Class,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,24-12-2018
JL-15175,James Lanier,Standard Class,Furniture,Chairs,Global Leather Executive Chair,842.376,24-12-2018
JW-15955,Joni Wasserman,Second Class,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,25-12-2018
JW-15955,Joni Wasserman,Second Class,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",304.45,25-12-2018
JH-15430,Jennifer Halladay,First Class,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21,25-12-2018
JH-15430,Jennifer Halladay,First Class,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120,25-12-2018
RA-19285,Ralph Arnett,Standard Class,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,25-12-2018
MH-18115,Mick Hernandez,Second Class,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,25-12-2018
MH-18115,Mick Hernandez,Second Class,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,25-12-2018
MH-18115,Mick Hernandez,Second Class,Office Supplies,Paper,Xerox 1915,629.1,25-12-2018
MH-18115,Mick Hernandez,Second Class,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,25-12-2018
FH-14365,Fred Hopkins,Standard Class,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,25-12-2018
FH-14365,Fred Hopkins,Standard Class,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",270.62,25-12-2018
GD-14590,Giulietta Dortch,Standard Class,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,25-12-2018
PO-18865,Patrick O'Donnell,Standard Class,Technology,Accessories,Memorex Micro Travel Drive 4 GB,31.8,25-12-2018
CV-12805,Cynthia Voltz,Standard Class,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,25-12-2018
SV-20935,Susan Vittorini,Standard Class,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,25-12-2018
SV-20935,Susan Vittorini,Standard Class,Office Supplies,Binders,Satellite Sectional Post Binders,13.023,25-12-2018
SV-20935,Susan Vittorini,Standard Class,Furniture,Tables,Hon Rectangular Conference Tables,273.06,25-12-2018
SV-20935,Susan Vittorini,Standard Class,Office Supplies,Fasteners,Staples,39.312,25-12-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,25-12-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Supplies,Staple remover,44.688,25-12-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Art,Newell 34,31.744,25-12-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,25-12-2018
GA-14725,Guy Armstrong,Standard Class,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,25-12-2018
YC-21895,Yoseph Carroll,Same Day,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,26-12-2018
TC-21535,Tracy Collins,Standard Class,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,26-12-2018
PO-18850,Patrick O'Brill,Standard Class,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,26-12-2018
KB-16240,Karen Bern,Standard Class,Office Supplies,Paper,Xerox 1959,16.032,26-12-2018
DR-12880,Dan Reichenbach,Same Day,Technology,Phones,AT&T 1080 Corded phone,164.388,27-12-2018
DR-12880,Dan Reichenbach,Same Day,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,27-12-2018
PC-18745,Pamela Coakley,Second Class,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,28-12-2018
JG-15310,Jason Gross,First Class,Furniture,Chairs,Novimex Turbo Task Chair,340.704,28-12-2018
GH-14665,Greg Hansen,Standard Class,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,28-12-2018
GH-14665,Greg Hansen,Standard Class,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.8528,28-12-2018
LO-17170,Lori Olson,Standard Class,Office Supplies,Binders,Computer Printout Index Tabs,1.68,28-12-2018
LO-17170,Lori Olson,Standard Class,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,7.968,28-12-2018
LO-17170,Lori Olson,Standard Class,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",113.372,28-12-2018
LO-17170,Lori Olson,Standard Class,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,28-12-2018
SV-20935,Susan Vittorini,Standard Class,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25,28-12-2018
SV-20935,Susan Vittorini,Standard Class,Office Supplies,Paper,Xerox 1953,4.28,28-12-2018
KH-16690,Kristen Hastings,Second Class,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,725.84,28-12-2018
HM-14860,Harry Marie,Standard Class,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4,28-12-2018
CS-12400,Christopher Schild,Standard Class,Office Supplies,Art,Staples in misc. colors,2.48,28-12-2018
CS-12400,Christopher Schild,Standard Class,Office Supplies,Binders,Wilson Jones Impact Binders,25.9,28-12-2018
EH-14005,Erica Hernandez,Standard Class,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,28-12-2018
JF-15415,Jennifer Ferguson,Standard Class,Office Supplies,Labels,Avery 473,72.45,28-12-2018
JF-15415,Jennifer Ferguson,Standard Class,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,13.96,28-12-2018
JF-15415,Jennifer Ferguson,Standard Class,Office Supplies,Binders,Storex Dura Pro Binders,33.264,28-12-2018
JF-15415,Jennifer Ferguson,Standard Class,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,28-12-2018
MC-17845,Michael Chen,First Class,Office Supplies,Fasteners,Ideal Clamps,6.03,29-12-2018
KH-16360,Katherine Hughes,Second Class,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,1207.84,29-12-2018
KH-16360,Katherine Hughes,Second Class,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,12.53,29-12-2018
KH-16360,Katherine Hughes,Second Class,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,29-12-2018
KH-16360,Katherine Hughes,Second Class,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,29-12-2018
KH-16360,Katherine Hughes,Second Class,Furniture,Chairs,Harbour Creations Steel Folding Chair,258.75,29-12-2018
JG-15160,James Galang,Standard Class,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,29-12-2018
JG-15160,James Galang,Standard Class,Technology,Phones,Adtran 1202752G1,302.376,29-12-2018
