Customer ID,Customer Name,Ship Mode,Postal Code,Category,Sub-Category,Product Name,Sales
RD-19720,Roger Demir,Standard Class,19134,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
LW-17215,Luke Weiss,Standard Class,49505,Office Supplies,Binders,GBC Imprintable Covers,54.9
LH-16900,Lena Hernandez,Standard Class,60068,Office Supplies,Paper,Xerox 1884,143.856
LS-16975,Lindsay Shagiari,Same Day,68104,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,34.5
CC-12220,Chris Cortes,Same Day,6824,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
CC-12220,Chris Cortes,Same Day,6824,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79
AW-10840,Anthony Witt,First Class,19140,Office Supplies,Paper,Xerox 210,10.368
AW-10840,Anthony Witt,First Class,19140,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88
BT-11680,Brian Thompson,First Class,33311,Furniture,Furnishings,Staple-based wall hangings,19.104
BP-11185,Ben Peterman,Second Class,98103,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08
BP-11185,Ben Peterman,Second Class,98103,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9
BP-11185,Ben Peterman,Second Class,98103,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24
AG-10330,Alex Grayson,Second Class,95207,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84
AG-10330,Alex Grayson,Second Class,95207,Office Supplies,Paper,Xerox 225,12.96
WB-21850,William Brown,First Class,19143,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.273
WB-21850,William Brown,First Class,19143,Furniture,Furnishings,"Contract Clock, 14"", Brown",87.92
HA-14920,Helen Andreada,Standard Class,19120,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,14.2
MC-17845,Michael Chen,Second Class,89031,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1669.6
SU-20665,Stephanie Ulpright,Second Class,39212,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,599.97
SU-20665,Stephanie Ulpright,Second Class,39212,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,38.97
SU-20665,Stephanie Ulpright,Second Class,39212,Office Supplies,Binders,Avery Metallic Poly Binders,45.84
JE-16165,Justin Ellison,Standard Class,29406,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76
BP-11185,Ben Peterman,Standard Class,92037,Office Supplies,Binders,Avery Hole Reinforcements,19.936
BP-11185,Ben Peterman,Standard Class,92037,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",65.568
RR-19315,Ralph Ritter,Same Day,60505,Office Supplies,Paper,Xerox 21,10.368
RR-19315,Ralph Ritter,Same Day,60505,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,77.72
RR-19315,Ralph Ritter,Same Day,60505,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464
AS-10285,Alejandro Savely,First Class,60067,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,116.312
DK-13375,Dennis Kane,First Class,79605,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392
NB-18655,Nona Balk,First Class,7501,Office Supplies,Fasteners,Stockwell Push Pins,6.54
RS-19870,Roy Skaria,Second Class,52601,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28
RS-19870,Roy Skaria,Second Class,52601,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4
MV-18190,Mike Vittorini,Standard Class,10009,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36
MV-18190,Mike Vittorini,Standard Class,10009,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98
AA-10375,Allen Armold,Standard Class,10035,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952
AA-10375,Allen Armold,Standard Class,10035,Office Supplies,Paper,Xerox 1895,17.94
AA-10375,Allen Armold,Standard Class,10035,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,116.98
AI-10855,Arianne Irving,Standard Class,19120,Furniture,Chairs,"Leather Task Chair, Black",63.686
DV-13045,Darrin Van Huff,Standard Class,32216,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875
DV-13045,Darrin Van Huff,Standard Class,32216,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,73.568
DV-13045,Darrin Van Huff,Standard Class,32216,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,13.584
DV-13045,Darrin Van Huff,Standard Class,32216,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784
KN-16390,Katherine Nockton,Standard Class,2740,Technology,Phones,Plantronics MX500i Earset,128.85
MW-18220,Mitch Webber,Same Day,98103,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
BP-11095,Bart Pistole,Standard Class,10024,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",287.976
EP-13915,Emily Phan,Standard Class,94122,Office Supplies,Labels,Avery 49,8.64
EP-13915,Emily Phan,Standard Class,94122,Office Supplies,Paper,Xerox 1996,38.88
EP-13915,Emily Phan,Standard Class,94122,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04
EP-13915,Emily Phan,Standard Class,94122,Office Supplies,Paper,Xerox 1975,12.96
DB-13060,Dave Brooks,Same Day,60076,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",266.352
DB-13060,Dave Brooks,Same Day,60076,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",56.328
DB-13060,Dave Brooks,Same Day,60076,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,39.264
DB-13060,Dave Brooks,Same Day,60076,Office Supplies,Art,Prismacolor Color Pencil Set,95.232
MP-18175,Mike Pelletier,Standard Class,92024,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25
MP-18175,Mike Pelletier,Standard Class,92024,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96
MP-18175,Mike Pelletier,Standard Class,92024,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7
BF-11170,Ben Ferrer,Standard Class,1841,Technology,Copiers,Canon PC1080F Personal Copier,1199.98
BF-11170,Ben Ferrer,Standard Class,1841,Office Supplies,Storage,Safco Industrial Shelving,73.85
BF-11170,Ben Ferrer,Standard Class,1841,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71
BF-11170,Ben Ferrer,Standard Class,1841,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28
BF-11170,Ben Ferrer,Standard Class,1841,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.582
LC-16885,Lena Creighton,Standard Class,75023,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,974.988
GM-14455,Gary Mitchum,Standard Class,60653,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,227.976
GM-14455,Gary Mitchum,Standard Class,60653,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68
GM-14455,Gary Mitchum,Standard Class,60653,Furniture,Furnishings,"Master Caster Door Stop, Gray",2.032
KL-16555,Kelly Lampkin,Standard Class,72701,Technology,Accessories,Microsoft Sculpt Comfort Mouse,159.8
KL-16555,Kelly Lampkin,Standard Class,72701,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75
SS-20140,Saphhira Shifley,Standard Class,60302,Office Supplies,Art,Newell 307,10.192
KM-16660,Khloe Miller,Standard Class,90301,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83
KM-16660,Khloe Miller,Standard Class,90301,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32
KM-16660,Khloe Miller,Standard Class,90301,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776
PL-18925,Paul Lucas,Standard Class,98115,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77
AR-10510,Andrew Roberts,Standard Class,74133,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8
KM-16225,Kalyca Meade,Second Class,94086,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984
KM-16225,Kalyca Meade,Second Class,94086,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95
KM-16225,Kalyca Meade,Second Class,94086,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95
KM-16225,Kalyca Meade,Second Class,94086,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95
KM-16225,Kalyca Meade,Second Class,94086,Office Supplies,Labels,Avery 475,44.4
AY-10555,Andy Yotov,Second Class,92054,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568
AY-10555,Andy Yotov,Second Class,92054,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184
AY-10555,Andy Yotov,Second Class,92054,Office Supplies,Binders,Prestige Round Ring Binders,24.32
AY-10555,Andy Yotov,Second Class,92054,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
RB-19465,Rick Bensley,Second Class,90036,Office Supplies,Paper,Xerox 1898,13.36
RB-19465,Rick Bensley,Second Class,90036,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9
RD-19810,Ross DeVincentis,Standard Class,14609,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376
HR-14770,Hallie Redmond,First Class,90045,Office Supplies,Binders,GBC Plastic Binding Combs,11.808
LC-17140,Logan Currie,Second Class,75220,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
LC-17140,Logan Currie,Standard Class,94122,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24
LC-17140,Logan Currie,Standard Class,94122,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23
AI-10855,Arianne Irving,Standard Class,23320,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9
GB-14575,Giulietta Baptist,Standard Class,22204,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38
CA-12310,Christine Abelman,Standard Class,92804,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32
CA-12310,Christine Abelman,Standard Class,92804,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98
DP-13105,Dave Poirier,Standard Class,54703,Office Supplies,Storage,Adjustable Personal File Tote,32.56
VF-21715,Vicky Freymann,Standard Class,47201,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16
AT-10735,Annie Thurman,Standard Class,10009,Office Supplies,Storage,Safco Steel Mobile File Cart,166.72
AT-10735,Annie Thurman,Standard Class,10009,Office Supplies,Binders,GBC Wire Binding Combs,24.816
AT-10735,Annie Thurman,Standard Class,10009,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36
EP-13915,Emily Phan,First Class,90008,Office Supplies,Art,Newell 327,6.63
EP-13915,Emily Phan,First Class,90008,Office Supplies,Paper,Xerox 1996,12.96
EP-13915,Emily Phan,First Class,90008,Office Supplies,Paper,Xerox 213,32.4
AG-10330,Alex Grayson,First Class,28205,Office Supplies,Art,Newell 310,12.672
AH-10030,Aaron Hawkins,Standard Class,19134,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704
RA-19915,Russell Applegate,Second Class,92024,Office Supplies,Binders,Binding Machine Supplies,46.672
RA-19915,Russell Applegate,Second Class,92024,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",119.833
RA-19915,Russell Applegate,Second Class,92024,Technology,Accessories,Logitech Illuminated - Keyboard,119.98
DB-13660,Duane Benoit,Standard Class,11572,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96
BP-11290,Beth Paige,Standard Class,43229,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236
BP-11290,Beth Paige,Standard Class,43229,Office Supplies,Fasteners,Ideal Clamps,4.824
BP-11290,Beth Paige,Standard Class,43229,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36
BP-11290,Beth Paige,Standard Class,43229,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112
DJ-13630,Doug Jacobs,Standard Class,10009,Office Supplies,Art,Staples in misc. colors,38.82
DJ-13630,Doug Jacobs,Standard Class,10009,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1141.938
DJ-13630,Doug Jacobs,Standard Class,10009,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,1704.56
DJ-13630,Doug Jacobs,Standard Class,10009,Office Supplies,Art,Sanford Pocket Accent Highlighters,3.2
TT-21460,Tonja Turnell,Standard Class,94110,Office Supplies,Art,Newell 335,5.76
HE-14800,Harold Engle,Standard Class,53209,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95
HE-14800,Harold Engle,Standard Class,53209,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34
AC-10450,Amy Cox,First Class,70506,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1665.62
TS-21505,Tony Sayre,Standard Class,80134,Furniture,Furnishings,OIC Stacking Trays,13.36
TS-21505,Tony Sayre,Standard Class,80134,Office Supplies,Storage,Tennsco Industrial Shelving,78.256
TS-21505,Tony Sayre,Standard Class,80134,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018
MM-17920,Michael Moore,Second Class,94110,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,36.672
DK-13225,Dean Katz,Standard Class,14609,Office Supplies,Paper,Xerox 227,6.48
DK-13225,Dean Katz,Standard Class,14609,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984
DK-13150,David Kendrick,Standard Class,10009,Office Supplies,Paper,Xerox 1908,279.9
DK-13150,David Kendrick,Standard Class,10009,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,50.352
DK-13150,David Kendrick,Standard Class,10009,Office Supplies,Paper,Xerox 188,34.02
RB-19465,Rick Bensley,Same Day,68025,Furniture,Furnishings,Staple-based wall hangings,15.92
BD-11635,Brian Derr,First Class,42104,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71
BN-11515,Bradley Nguyen,Standard Class,90049,Office Supplies,Art,Newell 327,6.63
BN-11515,Bradley Nguyen,Standard Class,90049,Office Supplies,Art,Newell 317,5.88
YS-21880,Yana Sorensen,Standard Class,94601,Office Supplies,Storage,Letter Size Cart,1000.02
PK-19075,Pete Kriz,Second Class,29203,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,23.88
SE-20110,Sanjit Engle,Standard Class,92627,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",124.36
LP-17095,Liz Preis,Standard Class,47905,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34
DB-13210,Dean Braden,Standard Class,7501,Technology,Phones,Jabra SPEAK 410,281.97
DB-13210,Dean Braden,Standard Class,7501,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5
DB-13210,Dean Braden,Standard Class,7501,Office Supplies,Paper,Xerox 1913,166.44
JP-15520,Jeremy Pistek,Second Class,32127,Office Supplies,Envelopes,Staple envelope,7.824
SK-19990,Sally Knutson,First Class,43615,Office Supplies,Binders,Angle-D Ring Binders,1.641
SK-19990,Sally Knutson,First Class,43615,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958
CM-12115,Chad McGuire,First Class,90008,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95
TP-21130,Theone Pippenger,First Class,48227,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95
TP-21130,Theone Pippenger,First Class,48227,Furniture,Chairs,Hon GuestStacker Chair,1586.69
TP-21130,Theone Pippenger,First Class,48227,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99
TP-21130,Theone Pippenger,First Class,48227,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8
AG-10330,Alex Grayson,Second Class,85204,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55
JM-15655,Jim Mitchum,Standard Class,88220,Office Supplies,Art,Design Ebony Sketching Pencil,4.17
JM-15655,Jim Mitchum,Standard Class,88220,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04
JM-15655,Jim Mitchum,Standard Class,88220,Office Supplies,Storage,Eldon Simplefile Box Office,37.32
JM-15655,Jim Mitchum,Standard Class,88220,Office Supplies,Labels,Avery 517,18.45
AG-10330,Alex Grayson,Standard Class,77095,Office Supplies,Paper,Xerox 1931,25.92
AG-10330,Alex Grayson,Standard Class,77095,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33
AG-10330,Alex Grayson,Standard Class,77095,Office Supplies,Paper,Xerox 1887,75.88
SR-20425,Sharelle Roach,Standard Class,35401,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96
CM-12190,Charlotte Melton,Standard Class,55901,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
CM-12190,Charlotte Melton,Standard Class,55901,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16
SG-20080,Sandra Glassco,Standard Class,64055,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
JG-15310,Jason Gross,Second Class,2908,Office Supplies,Supplies,Premier Electric Letter Opener,695.16
JG-15310,Jason Gross,Second Class,2908,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",220.98
JL-15130,Jack Lebron,Standard Class,38301,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956
JL-15130,Jack Lebron,Standard Class,38301,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864
JL-15130,Jack Lebron,Standard Class,38301,Office Supplies,Storage,Crate-A-Files,26.16
JL-15130,Jack Lebron,Standard Class,38301,Office Supplies,Art,Newell 325,23.128
JL-15130,Jack Lebron,Standard Class,38301,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24
GZ-14470,Gary Zandusky,Same Day,94109,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48
